iisID,age,education,job,gender,region,ethnicity,tk2017,tk2021
112000756007,74,MBO 2-4,Retired,Female,West of the country,Dutch origin,CDA,CDA
112000767973,66,MBO 2-4,Retired,Male,East  of the country,Dutch origin,SP,PvdA
112000770696,57,Bachelor,Full-time employed,Female,South  of the country,Second generation non-Western immigrant,VVD,VVD
112000772716,58,MBO 2-4,Part-time employed,Male,North  of the country,Dutch origin,SP,SP
112000782272,59,HAVO/VWO,Part-time employed,Male,East  of the country,Dutch origin,D66,D66
112000793502,66,MBO 2-4,Entrepreneur,Male,North  of the country,Dutch origin,SGP,SGP
112000797779,56,MBO 2-4,Part-time employed,Male,East  of the country,Dutch origin,SP,SP
112000803534,40,HAVO/VWO,Unemployed and searching for a job,Female,West of the country,Dutch origin,Not,NA
112000814955,52,MBO 2-4,Part-time employed,Male,West of the country,Dutch origin,FvD,NA
112000837470,64,HAVO/VWO,Part-time employed,Male,East  of the country,Dutch origin,SGP,NA
112000838226,41,MBO 2-4,Full-time employed,Female,West of the country,Dutch origin,SP,SP
112000844279,56,MBO 2-4,Unemployed and not searching for a job or incapacitated,Male,South  of the country,Dutch origin,VVD,VVD
112000849247,57,VMBO-T,Unemployed and not searching for a job or incapacitated,Male,West of the country,Dutch origin,PvdD,FvD
112000850559,51,MBO 2-4,Unemployed and not searching for a job or incapacitated,Male,East  of the country,Dutch origin,ChristenUnie,PvdD
112000852133,70,Bachelor,Retired,Male,East  of the country,Dutch origin,FvD,FvD
112000863290,59,"VMBO, MBO 1",Housewife/Househusband or else,Male,West of the country,Dutch origin,VVD,NA
112000868013,34,Master,Entrepreneur,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,VVD,VVD
112000869141,68,"VMBO, MBO 1",Retired,Male,West of the country,Dutch origin,ChristenUnie,ChristenUnie
112000874675,51,Bachelor,Part-time employed,Female,South  of the country,Dutch origin,CDA,CDA
112000876731,71,MBO 2-4,Retired,Female,West of the country,Dutch origin,PvdA,PvdA
112000883149,69,Bachelor,Entrepreneur,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,GL,SP
112000883249,64,VMBO-T,Full-time employed,Female,South  of the country,Dutch origin,CDA,VVD
112000892004,64,VMBO-T,Housewife/Househusband or else,Male,South  of the country,Dutch origin,NA,NA
112000898428,76,Bachelor,Retired,Male,East  of the country,Dutch origin,50+,PvdA
112000900943,55,MBO 2-4,Full-time employed,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",First generation non-Western immigrant,FvD,PVV
112000914103,68,"VMBO, MBO 1",Retired,Male,South  of the country,Second generation Western immigrant,SP,SP
112000927753,73,"VMBO, MBO 1",Retired,Male,West of the country,Dutch origin,VVD,VVD
112000936272,58,"VMBO, MBO 1",Housewife/Househusband or else,Male,West of the country,Dutch origin,PvdA,PvdA
112000939684,53,"VMBO, MBO 1",Unemployed and not searching for a job or incapacitated,Male,West of the country,Dutch origin,Not,PvdD
112000943017,61,VMBO-T,Unemployed and not searching for a job or incapacitated,Male,East  of the country,Dutch origin,Not,PVV
112000967942,44,VMBO-T,Housewife/Househusband or else,Male,South  of the country,Dutch origin,PVV,NA
112000968434,55,VMBO-T,Full-time employed,Female,East  of the country,Dutch origin,PvdD,PvdD
112000982987,56,Bachelor,Unemployed and searching for a job,Male,East  of the country,Dutch origin,D66,D66
112000989339,73,"VMBO, MBO 1",Retired,Female,East  of the country,Dutch origin,50+,SP
112000990914,32,"VMBO, MBO 1",Full-time employed,Male,West of the country,Second generation non-Western immigrant,Not,PVV
112001000668,67,"VMBO, MBO 1",Retired,Female,North  of the country,Dutch origin,FvD,NA
112001003870,69,HAVO/VWO,Retired,Male,South  of the country,Second generation Western immigrant,SP,SP
112001005327,57,Master,Full-time employed,Female,North  of the country,Dutch origin,ChristenUnie,PvdA
112001005981,70,MBO 2-4,Retired,Female,East  of the country,Dutch origin,50+,NA
112001013218,74,Bachelor,Retired,Female,South  of the country,Dutch origin,PvdA,SP
112001013581,63,"VMBO, MBO 1",Full-time employed,Male,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,NA,NA
112001016266,48,MBO 2-4,Part-time employed,Male,West of the country,Dutch origin,VVD,VVD
112001017676,74,MBO 2-4,Retired,Male,West of the country,Dutch origin,ChristenUnie,ChristenUnie
112001031556,30,HAVO/VWO,Part-time employed,Male,West of the country,Dutch origin,VVD,CDA
112001058375,33,Bachelor,Housewife/Househusband or else,Male,East  of the country,Dutch origin,ChristenUnie,ChristenUnie
112001064028,44,MBO 2-4,Part-time employed,Male,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,VVD,NA
112001068140,74,HAVO/VWO,Retired,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,VVD,VVD
112001070208,66,HAVO/VWO,Retired,Male,East  of the country,Dutch origin,SP,NA
112001075558,43,"VMBO, MBO 1",Unemployed and not searching for a job or incapacitated,Female,North  of the country,Dutch origin,SP,NA
112001076122,45,MBO 2-4,Full-time employed,Female,South  of the country,Dutch origin,PVV,NA
112001082011,51,Master,Full-time employed,Female,West of the country,Dutch origin,PvdA,PvdA
112001083076,43,MBO 2-4,Full-time employed,Female,West of the country,Dutch origin,PVV,FvD
112001087025,50,MBO 2-4,Part-time employed,Male,East  of the country,Dutch origin,Not,NA
112001087152,49,HAVO/VWO,Unemployed and not searching for a job or incapacitated,Male,West of the country,Second generation Western immigrant,Not,NA
112001087570,54,HAVO/VWO,Part-time employed,Male,East  of the country,Dutch origin,SP,NA
112001094151,39,Bachelor,Full-time employed,Female,South  of the country,First generation Western immigrant,VVD,FvD
112001095698,51,"VMBO, MBO 1",Full-time employed,Female,East  of the country,Dutch origin,PvdA,PVV
112001107704,32,Master,Full-time employed,Female,East  of the country,Dutch origin,GL,GL
112001109042,60,MBO 2-4,Full-time employed,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,VVD,VVD
112001110581,46,HAVO/VWO,Full-time employed,Female,West of the country,Dutch origin,Not,Not
112001117506,59,MBO 2-4,Unemployed and not searching for a job or incapacitated,Male,East  of the country,Dutch origin,CDA,ChristenUnie
112001123777,60,HAVO/VWO,Housewife/Househusband or else,Male,South  of the country,Dutch origin,50+,PvdD
112001141133,78,VMBO-T,Retired,Male,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,CDA,NA
112001144172,76,Bachelor,Retired,Male,West of the country,First generation non-Western immigrant,Not,D66
112001145919,29,Bachelor,Full-time employed,Male,West of the country,Dutch origin,PvdA,VVD
112001151071,37,VMBO-T,Housewife/Househusband or else,Male,"Three big cities (Amsterdam, Rotterdam, The Hague)",Second generation Western immigrant,PVV,PVV
112001152645,67,"VMBO, MBO 1",Retired,Male,East  of the country,Dutch origin,SP,VVD
112001160527,36,MBO 2-4,Full-time employed,Female,South  of the country,Dutch origin,PVV,PVV
112001173795,27,Master,Full-time employed,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,VVD,VVD
112001182505,51,MBO 2-4,Part-time employed,Male,South  of the country,Dutch origin,CDA,CDA
112001191606,68,"VMBO, MBO 1",Retired,Female,West of the country,Dutch origin,PVV,NA
112001197720,47,VMBO-T,Unemployed and searching for a job,Female,West of the country,Second generation Western immigrant,PVV,PVV
112001202175,34,Bachelor,Full-time employed,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,GL,CDA
112001204022,32,MBO 2-4,Full-time employed,Male,North  of the country,Dutch origin,PVV,BBB
112001204304,57,VMBO-T,Full-time employed,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,PVV,PVV
112001211758,53,VMBO-T,Full-time employed,Female,East  of the country,Dutch origin,VVD,NA
112001219401,48,MBO 2-4,Unemployed and not searching for a job or incapacitated,Male,East  of the country,Dutch origin,D66,NA
112001223325,41,Bachelor,Full-time employed,Female,North  of the country,Dutch origin,VVD,JA21
112001224535,67,"VMBO, MBO 1",Retired,Male,South  of the country,Dutch origin,D66,D66
112001236102,46,HAVO/VWO,Full-time employed,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Second generation non-Western immigrant,Denk,NA
112001237803,67,VMBO-T,Retired,Male,West of the country,Dutch origin,VVD,VVD
112001238504,74,Bachelor,Retired,Female,East  of the country,Dutch origin,VVD,NA
112001245394,71,Bachelor,Retired,Female,West of the country,Dutch origin,SP,SP
112001245730,70,Master,Retired,Female,North  of the country,Dutch origin,PvdA,PvdA
112001246004,54,MBO 2-4,Full-time employed,Female,East  of the country,Dutch origin,VVD,VVD
112001246486,61,VMBO-T,Full-time employed,Female,West of the country,Dutch origin,VVD,VVD
112001246886,63,VMBO-T,Part-time employed,Male,South  of the country,Dutch origin,PvdA,PvdA
112001248033,59,VMBO-T,Retired,Female,West of the country,Dutch origin,PVV,VVD
112001249189,37,Bachelor,Full-time employed,Female,South  of the country,Second generation non-Western immigrant,SP,PvdA
112001249452,54,MBO 2-4,Part-time employed,Female,North  of the country,Dutch origin,50+,SP
112001250664,41,Master,Full-time employed,Male,West of the country,Dutch origin,VVD,NA
112001250682,54,MBO 2-4,Part-time employed,Male,West of the country,Dutch origin,NA,Other
112001251265,51,MBO 2-4,Full-time employed,Female,West of the country,Dutch origin,PVV,PVV
112001251429,58,"VMBO, MBO 1",Full-time employed,Female,South  of the country,First generation non-Western immigrant,CDA,NA
112001252575,37,Bachelor,Entrepreneur,Male,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,PvdD,GL
112001252902,54,HAVO/VWO,Full-time employed,Male,West of the country,Dutch origin,VVD,VVD
112001253085,68,VMBO-T,Retired,Male,West of the country,Dutch origin,ChristenUnie,NA
112001253385,43,Bachelor,Part-time employed,Male,West of the country,Dutch origin,GL,NA
112001254068,74,"VMBO, MBO 1",Retired,Female,South  of the country,Dutch origin,NA,PvdA
112001255123,58,VMBO-T,Unemployed and not searching for a job or incapacitated,Female,East  of the country,Dutch origin,FvD,CDA
112001255205,52,VMBO-T,Part-time employed,Male,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,PVV,JA21
112001255850,51,VMBO-T,Housewife/Househusband or else,Male,West of the country,Dutch origin,50+,PVV
112001256206,64,MBO 2-4,Housewife/Househusband or else,Male,South  of the country,Dutch origin,Not,NA
112001256697,50,HAVO/VWO,Entrepreneur,Male,East  of the country,Dutch origin,VVD,VVD
112001257189,73,VMBO-T,Retired,Female,North  of the country,Dutch origin,ChristenUnie,ChristenUnie
112001257498,74,Bachelor,Retired,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Second generation Western immigrant,VVD,VVD
112001258226,65,MBO 2-4,Part-time employed,Male,South  of the country,Dutch origin,D66,CDA
112001258380,63,Bachelor,Entrepreneur,Female,West of the country,Second generation Western immigrant,VVD,NA
112001259327,39,Bachelor,Full-time employed,Female,West of the country,Dutch origin,FvD,VVD
112001259881,74,VMBO-T,Housewife/Househusband or else,Male,West of the country,Dutch origin,PvdA,PvdA
112001260075,50,Bachelor,Full-time employed,Female,South  of the country,Second generation Western immigrant,Not,NA
112001260257,42,Bachelor,Full-time employed,Female,West of the country,Dutch origin,VVD,VVD
112001260375,46,MBO 2-4,Part-time employed,Male,East  of the country,Dutch origin,ChristenUnie,ChristenUnie
112001261149,67,VMBO-T,Housewife/Househusband or else,Male,South  of the country,Second generation Western immigrant,SP,SP
112001261403,47,MBO 2-4,Full-time employed,Male,East  of the country,Dutch origin,VVD,VVD
112001261912,78,MBO 2-4,Retired,Female,West of the country,Dutch origin,GL,PvdA
112001261958,38,Master,Part-time employed,Female,North  of the country,Dutch origin,D66,D66
112001263032,58,"VMBO, MBO 1",Full-time employed,Female,South  of the country,Dutch origin,PVV,PVV
112001263050,61,HAVO/VWO,Full-time employed,Female,North  of the country,Dutch origin,VVD,VVD
112001263241,72,HAVO/VWO,Retired,Male,West of the country,Dutch origin,SP,VVD
112001263932,62,Bachelor,Full-time employed,Male,South  of the country,Dutch origin,NA,NA
112001264233,73,VMBO-T,Housewife/Househusband or else,Male,South  of the country,Dutch origin,ChristenUnie,ChristenUnie
112001264279,80,Master,Part-time employed,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",First generation Western immigrant,VVD,NA
112001264597,77,Bachelor,Retired,Female,South  of the country,Dutch origin,VVD,VVD
112001265661,69,Master,Retired,Female,East  of the country,Dutch origin,ChristenUnie,VOLT
112001267490,58,HAVO/VWO,Part-time employed,Male,South  of the country,Dutch origin,D66,SP
112001270513,74,Bachelor,Retired,Male,East  of the country,Dutch origin,GL,NA
112001271814,43,VMBO-T,Unemployed and not searching for a job or incapacitated,Male,South  of the country,Dutch origin,PVV,PVV
112001272479,43,MBO 2-4,Part-time employed,Male,North  of the country,Dutch origin,VVD,VVD
112001273407,54,Bachelor,Entrepreneur,Female,West of the country,Dutch origin,PvdD,NA
112001273507,68,Bachelor,Retired,Male,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,PvdD,PvdD
112001274308,75,Bachelor,Retired,Female,West of the country,Dutch origin,50+,NA
112001274408,78,HAVO/VWO,Retired,Male,West of the country,Dutch origin,ChristenUnie,VOLT
112001274653,42,Master,Part-time employed,Female,West of the country,Dutch origin,VVD,VVD
112001274726,77,MBO 2-4,Retired,Male,South  of the country,Dutch origin,CDA,CDA
112001275790,69,HAVO/VWO,Retired,Female,West of the country,Dutch origin,VVD,NA
112001277792,49,Bachelor,Full-time employed,Female,South  of the country,Dutch origin,GL,GL
112001279421,54,HAVO/VWO,Full-time employed,Female,East  of the country,Dutch origin,FvD,FvD
112001280460,64,VMBO-T,Part-time employed,Female,West of the country,Dutch origin,SP,SP
112001281052,60,VMBO-T,Full-time employed,Female,East  of the country,Dutch origin,PVV,PVV
112001282199,52,Bachelor,Unemployed and not searching for a job or incapacitated,Female,West of the country,Dutch origin,SP,SP
112001283718,43,Bachelor,Part-time employed,Female,South  of the country,Dutch origin,PvdA,PvdA
112001283972,69,VMBO-T,Retired,Female,West of the country,Dutch origin,PvdA,PvdA
112001285292,68,Master,Entrepreneur,Male,South  of the country,Second generation Western immigrant,VVD,VVD
112001285683,63,Bachelor,Retired,Male,East  of the country,Dutch origin,D66,D66
112001287649,67,MBO 2-4,Retired,Female,West of the country,Dutch origin,VVD,VVD
112001287830,76,Master,Retired,Female,West of the country,Dutch origin,PvdA,D66
112001288013,68,MBO 2-4,Retired,Male,West of the country,Dutch origin,FvD,CDA
112001288531,79,"VMBO, MBO 1",Retired,Male,East  of the country,Dutch origin,VVD,NA
112001290662,52,Bachelor,Full-time employed,Female,East  of the country,Dutch origin,SP,SP
112001291163,58,Bachelor,Part-time employed,Female,West of the country,First generation non-Western immigrant,NA,FvD
112001291354,42,MBO 2-4,Part-time employed,Male,South  of the country,Dutch origin,SP,BBB
112001291490,77,Bachelor,Retired,Female,South  of the country,Dutch origin,FvD,JA21
112001292264,54,Bachelor,Full-time employed,Male,East  of the country,Dutch origin,D66,D66
112001292800,65,Bachelor,Retired,Female,West of the country,Dutch origin,VVD,VVD
112001293501,73,Bachelor,Entrepreneur,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Dutch origin,Not,NA
112001294448,34,Bachelor,Full-time employed,Female,West of the country,Dutch origin,GL,ChristenUnie
112001294702,52,MBO 2-4,Part-time employed,Male,West of the country,Dutch origin,FvD,NA
112001295776,57,HAVO/VWO,Full-time employed,Female,West of the country,Dutch origin,GL,VVD
112001295849,48,Bachelor,Part-time employed,Male,South  of the country,Dutch origin,CDA,NA
112001296022,59,VMBO-T,Full-time employed,Female,North  of the country,Dutch origin,FvD,PvdA
112001296040,74,VMBO-T,Retired,Female,East  of the country,Dutch origin,PvdD,PvdD
112001296568,64,VMBO-T,Housewife/Househusband or else,Male,East  of the country,Dutch origin,PvdA,PvdA
112001297269,65,MBO 2-4,Unemployed and not searching for a job or incapacitated,Male,East  of the country,Dutch origin,SP,SP
112001297832,51,VMBO-T,Unemployed and not searching for a job or incapacitated,Female,"Three big cities (Amsterdam, Rotterdam, The Hague)",Second generation Western immigrant,PVV,PVV
112001299343,52,MBO 2-4,Full-time employed,Female,South  of the country,Dutch origin,VVD,VVD
112001300058,56,HAVO/VWO,Full-time employed,Female,West of the country,Dutch origin,VVD,VVD
112001301013,88,"VMBO, MBO 1",Retired,Male,West of the country,Dutch origin,CDA,VVD
112001302187,49,Master,Full-time employed,Female,West of the country,Dutch origin,PvdA,PvdA
112001302750,51,VMBO-T,Housewife/Househusband or else,Male,South  of the country,Dutch origin,SGP,NA
112001304807,44,Bachelor,Entrepreneur,Male,West of the country,Second generation Western immigrant,VVD,VOLT
